Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1098	-271.7407	-365.144	93.4033	0.473188	0.217427	0.176891	0.132494	1.042496	1.929364	0.3248917	0.2100875
1104	-262.4926	-357.158	94.66535	0.356434	0.111141	0.0963026	0.436122	0.7630306	0.9312806	0.7307791	0.1861488
1110	-271.5246	-362.2586	90.73403	0.188511	0.397342	0.156488	0.257659	1.877191	1.699846	0.4668523	3.053705
1116	-269.5012	-362.7526	93.25135	0.510489	0.268038	0.132064	0.0894085	0.299448	1.395642	0.4201334	1.905381
1122	-271.7123	-361.3471	89.63484	0.687995	0.255821	0.0393892	0.0167945	0.299448	1.308439	1.496937	7.904738
1128	-270.5211	-357.2227	86.70158	0.464907	0.490278	0.0156147	0.0292003	2.48617	1.202265	0.6680787	16.31375
1134	-271.0663	-364.583	93.51675	0.277405	0.615396	0.0971944	0.0100048	0.6679066	0.2437918	2.198373	0.4638966
1140	-266.3237	-361.1463	94.82262	0.555328	0.0438041	0.363455	0.0374127	0.8360207	0.2390852	1.239215	0.2734539
1146	-269.668	-364.199	94.53098	0.555328	0.0438041	0.363455	0.0374127	0.873046	0.4522693	1.223976	0.3787563
1152	-269.9915	-363.2077	93.21618	0.251349	0.399871	0.332892	0.0158884	0.4103784	0.2582916	2.20295	0.9833673
1158	-266.6706	-360.5474	93.87679	0.262244	0.36931	0.347321	0.0211253	0.5099044	0.05910036	1.83337	0.9833673
1164	-265.3305	-358.9083	93.57784	0.556321	0.0471868	0.357534	0.0389589	1.000102	0.0477358	1.83337	0.7899474
1170	-266.7807	-360.4206	93.63989	0.45889	0.0602509	0.45652	0.0243389	0.9711879	0.2144719	1.520224	1.023665
1176	-269.9289	-362.9969	93.06794	0.264968	0.0847272	0.641977	0.00832794	0.9711879	0.4170598	1.607128	1.286303
1182	-272.1313	-366.2142	94.08294	0.221329	0.423013	0.348702	0.00695638	0.7852842	0.3087708	1.195792	1.087747
1188	-265.1686	-357.5687	92.40009	0.396137	0.190617	0.41116	0.00208512	1.716279	0.2765992	1.833926	1.087747
1194	-269.2362	-362.5415	93.30524	0.259755	0.233668	0.504021	0.00255604	1.218563	0.6256894	1.65024	0.5467568
1200	-271.7053	-361.3459	89.6406	0.819186	0.0137129	0.166533	0.000567816	1.218563	0.7854689	1.282991	7.592664
1206	-274.7733	-361.5026	86.72935	0.399266	0.0228191	0.576187	0.00172804	8.507583	1.042544	1.281404	5.080151
1212	-272.344	-362.4054	90.06149	0.0667682	0.460994	0.0738266	0.398411	0.1974015	0.7358516	1.545921	8.128185
